session_id,sent_at,temperature,humidity,co2_level,light_level,noise_level,occupancy,rating_score,rating
22,2026-04-01 19:55:00,20.6,22.2,451.6,0.0,35,0,1.69,2
22,2026-04-01 19:56:00,20.6,22.2,452.666666666667,0.0,65,0,2.97,3
22,2026-04-01 19:57:00,20.6,22.14,448.2,0.0,65,0,2.92,3
22,2026-04-01 19:58:00,20.6,22.125,445.75,0.0,40,0,2.37,2
22,2026-04-01 19:59:00,20.6,22.1,446.666666666667,0.0,50,0,3.56,4
23,2026-04-01 20:00:00,20.6,22.1,446.333333333333,0.0,50,0,2.66,3
23,2026-04-01 20:01:00,20.6,22.125,444.75,0.0,60,0,1.87,2
23,2026-04-01 20:02:00,20.6,22.1,444.5,0.0,35,0,1.9,2
23,2026-04-01 20:03:00,20.58,22.14,446.0,0.0,80,0,1.0,1
23,2026-04-01 20:04:00,20.5666666666667,22.1333333333333,443.333333333333,0.0,60,0,1.95,2
23,2026-04-01 20:05:00,20.6,22.1,447.0,0.0,60,0,1.72,2
23,2026-04-01 20:06:00,20.5666666666667,22.1,446.0,0.0,65,0,2.97,3
23,2026-04-01 20:07:00,20.6,22.15,445.25,0.0,50,0,2.44,2
23,2026-04-01 20:08:00,20.575,22.125,442.0,0.0,60,0,3.53,4
23,2026-04-01 20:09:00,20.575,22.1,443.0,0.0,55,0,3.02,3
23,2026-04-01 20:10:00,20.6,22.1,443.0,0.0,55,0,3.8,4
23,2026-04-01 20:11:00,20.6,22.1333333333333,449.0,0.0,35,0,1.9,2
23,2026-04-01 20:12:00,20.6,22.125,445.25,0.0,40,0,2.47,2
23,2026-04-01 20:13:00,20.6,22.1,441.25,0.0,65,0,1.0,1
23,2026-04-01 20:14:00,20.575,22.175,441.75,0.0,75,0,1.75,2
23,2026-04-01 20:15:00,20.575,22.175,441.5,0.0,65,0,2.46,2
23,2026-04-01 20:16:00,20.6,22.1333333333333,445.0,0.0,60,0,1.72,2
23,2026-04-01 20:17:00,20.575,22.125,446.0,0.0,35,0,1.0,1
23,2026-04-01 20:18:00,20.55,22.2,442.5,0.0,35,0,1.64,2
23,2026-04-01 20:19:00,20.5666666666667,22.2,445.0,0.0,75,0,1.53,2
23,2026-04-01 20:20:00,20.525,22.2,443.5,0.0,35,0,1.34,1
23,2026-04-01 20:21:00,20.56,22.2,443.0,0.0,40,0,1.85,2
23,2026-04-01 20:22:00,20.6,22.2,444.333333333333,0.0,40,0,2.29,2
23,2026-04-01 20:23:00,20.533333333333303,22.2,443.666666666667,0.0,40,0,3.5,4
23,2026-04-01 20:24:00,20.58,22.2,443.4,0.0,75,0,1.0,1
23,2026-04-01 20:25:00,20.56,22.2,445.6,0.0,50,0,2.08,2
23,2026-04-01 20:26:00,20.55,22.2,448.5,0.0,80,0,1.0,1
23,2026-04-01 20:27:00,20.6,22.2,443.666666666667,0.0,80,0,3.38,3
23,2026-04-01 20:28:00,20.58,22.2,444.4,0.0,35,0,3.2,3
23,2026-04-01 20:29:00,20.575,22.2,443.5,0.0,45,0,1.22,1
24,2026-04-01 20:30:00,20.5666666666667,22.23,451.0,0.0,35,0,3.13,3
24,2026-04-01 20:31:00,20.575,22.2675,444.5,0.0,65,0,1.19,1
24,2026-04-01 20:32:00,20.6,22.2225,443.0,0.0,50,0,2.63,3
24,2026-04-01 20:33:00,20.533333333333303,22.2,445.666666666667,0.0,75,0,2.28,2
24,2026-04-01 20:34:00,20.56,22.2,447.8,0.0,65,0,2.78,3
24,2026-04-01 20:35:00,20.6,22.2,445.0,0.0,35,0,1.83,2
24,2026-04-01 20:36:00,20.575,22.2,442.5,0.0,35,0,1.21,1
24,2026-04-01 20:37:00,20.525,22.245,446.75,0.0,70,0,2.97,3
24,2026-04-01 20:38:00,20.525,22.2675,442.75,0.0,80,0,2.53,3
24,2026-04-01 20:39:00,20.5,22.29,441.333333333333,0.0,70,0,2.8,3
24,2026-04-01 20:40:00,20.525,22.29,443.75,0.0,70,0,1.78,2
24,2026-04-01 20:41:00,20.5,22.29,441.25,0.0,65,0,2.73,3
24,2026-04-01 20:42:00,20.5,22.29,440.25,0.0,50,0,2.86,3
24,2026-04-01 20:43:00,20.5,22.29,441.5,0.0,55,0,2.76,3
24,2026-04-01 20:44:00,20.5,22.29,439.333333333333,0.0,35,0,1.21,1
24,2026-04-01 20:45:00,20.5,22.29,439.0,0.0,40,0,2.41,2
24,2026-04-01 20:46:00,20.5,22.29,445.333333333333,0.0,55,0,1.55,2
24,2026-04-01 20:47:00,20.5,22.29,443.5,0.0,45,0,3.22,3
24,2026-04-01 20:48:00,20.5,22.29,439.8,0.0,75,0,2.45,2
24,2026-04-01 20:49:00,20.5,22.29,438.25,0.0,70,0,3.31,3
24,2026-04-01 20:50:00,20.5,22.29,443.0,0.0,55,0,1.82,2
24,2026-04-01 20:51:00,20.5,22.29,440.75,0.0,40,0,2.4,2
24,2026-04-01 20:52:00,20.5,22.29,438.2,0.0,80,0,3.41,3
24,2026-04-01 20:53:00,20.5,22.29,436.5,0.0,40,0,2.09,2
24,2026-04-01 20:54:00,20.5,22.29,439.75,0.0,55,0,3.18,3
24,2026-04-01 20:55:00,20.5,22.29,441.166666666667,0.0,50,0,1.06,1
24,2026-04-01 20:56:00,20.5,22.29,441.666666666667,0.0,70,0,2.96,3
24,2026-04-01 20:57:00,20.5,22.29,438.5,0.0,75,0,1.79,2
24,2026-04-01 20:58:00,20.5,22.29,438.666666666667,0.0,60,0,2.45,2
24,2026-04-01 20:59:00,20.5,22.315,442.0,0.0,45,0,2.92,3
25,2026-04-01 21:00:00,20.5,22.39,447.75,0.0,70,0,1.65,2
25,2026-04-01 21:01:00,20.5,22.356666666666698,442.333333333333,0.0,50,0,2.05,2
25,2026-04-01 21:02:00,20.5,22.365,442.25,0.0,75,0,3.08,3
25,2026-04-01 21:03:00,20.5,22.39,445.75,0.0,35,0,3.19,3
25,2026-04-01 21:04:00,20.5,22.365,441.5,0.0,80,0,1.95,2
25,2026-04-01 21:05:00,20.5,22.39,437.25,0.0,45,0,2.41,2
25,2026-04-01 21:06:00,20.5,22.39,439.0,0.0,50,0,2.05,2
25,2026-04-01 21:07:00,20.5,22.323333333333306,432.5,0.0,40,0,2.3,2
25,2026-04-01 21:08:00,20.5,22.315,427.5,0.0,65,0,2.63,3
25,2026-04-01 21:09:00,20.5,22.315,437.5,0.0,70,0,1.64,2
25,2026-04-01 21:10:00,20.5,22.356666666666698,436.666666666667,0.0,35,0,1.66,2
25,2026-04-01 21:11:00,20.5,22.39,435.0,0.0,35,0,1.1,1
25,2026-04-01 21:12:00,20.5,22.39,437.0,0.0,75,0,1.58,2
25,2026-04-01 21:13:00,20.5,22.39,438.666666666667,0.0,80,0,1.23,1
25,2026-04-01 21:14:00,20.5,22.39,440.5,0.0,35,0,1.0,1
25,2026-04-01 21:15:00,20.5,22.34,442.75,0.0,55,0,2.48,2
25,2026-04-01 21:16:00,20.5,22.37,438.0,0.0,35,0,1.57,2
25,2026-04-01 21:17:00,20.5,22.39,436.25,0.0,80,0,1.02,1
25,2026-04-01 21:18:00,20.463333333333303,22.356666666666698,441.333333333333,0.0,80,0,2.49,2
25,2026-04-01 21:19:00,20.5,22.39,441.0,0.0,65,0,2.49,2
25,2026-04-01 21:20:00,20.5,22.315,437.0,0.0,55,0,2.21,2
25,2026-04-01 21:21:00,20.5,22.37,435.2,0.0,65,0,2.96,3
25,2026-04-01 21:22:00,20.5,22.356666666666698,433.333333333333,0.0,40,0,2.35,2
25,2026-04-01 21:23:00,20.5,22.34,433.8,0.0,55,0,3.8,4
25,2026-04-01 21:24:00,20.5,22.39,435.333333333333,0.0,50,0,2.66,3
25,2026-04-01 21:25:00,20.5,22.39,434.4,0.0,65,0,2.7,3
25,2026-04-01 21:26:00,20.5,22.39,431.75,0.0,80,0,2.58,3
25,2026-04-01 21:27:00,20.5,22.39,437.333333333333,0.0,60,0,2.85,3
25,2026-04-01 21:28:00,20.5,22.39,439.666666666667,0.0,75,0,1.58,2
25,2026-04-01 21:29:00,20.478,22.37,435.6,0.0,45,0,2.47,2
26,2026-04-01 21:30:00,20.456,22.35,433.0,0.0,65,0,2.16,2
26,2026-04-01 21:31:00,20.478,22.392,432.6,0.0,65,0,2.07,2
26,2026-04-01 21:32:00,20.5,22.39,435.75,0.0,65,0,1.91,2
26,2026-04-01 21:33:00,20.426666666666694,22.323333333333306,436.0,0.0,60,0,2.27,2
26,2026-04-01 21:34:00,20.5,22.39,434.5,0.0,75,0,1.0,1
26,2026-04-01 21:35:00,20.478,22.392,435.4,0.0,70,0,2.92,3
26,2026-04-01 21:36:00,20.426666666666694,22.323333333333306,437.333333333333,0.0,75,0,1.75,2
26,2026-04-01 21:37:00,20.4175,22.3925,430.75,0.0,35,0,3.13,3
26,2026-04-01 21:38:00,20.456,22.414,439.2,0.0,40,0,2.59,3
26,2026-04-01 21:39:00,20.4725,22.39,441.5,0.0,70,0,1.23,1
26,2026-04-01 21:40:00,20.463333333333303,22.393333333333302,445.666666666667,0.0,75,0,2.13,2
26,2026-04-01 21:41:00,20.5,22.39,443.25,0.0,75,0,1.55,2
26,2026-04-01 21:42:00,20.4175,22.3425,438.25,0.0,65,0,2.73,3
26,2026-04-01 21:43:00,20.463333333333303,22.463333333333303,437.0,0.0,55,0,1.56,2
26,2026-04-01 21:44:00,20.478,22.478,429.8,0.0,50,0,2.74,3
26,2026-04-01 21:45:00,20.5,22.456,431.2,0.0,60,0,2.89,3
26,2026-04-01 21:46:00,20.5,22.412,435.8,0.0,80,0,1.99,2
26,2026-04-01 21:47:00,20.4725,22.3925,435.75,0.0,65,0,2.49,2
26,2026-04-01 21:48:00,20.445,22.34,434.25,0.0,50,0,2.46,2
26,2026-04-01 21:49:00,20.5,22.434,434.6,0.0,55,0,2.37,2
26,2026-04-01 21:50:00,20.5,22.39,434.0,0.0,80,0,1.49,1
26,2026-04-01 21:51:00,20.5,22.39,433.5,0.0,60,0,1.82,2
26,2026-04-01 21:52:00,20.5,22.39,434.666666666667,0.0,55,0,1.56,2
26,2026-04-01 21:53:00,20.5,22.39,437.5,0.0,55,0,1.9,2
26,2026-04-01 21:54:00,20.5,22.39,438.5,0.0,50,0,2.97,3
26,2026-04-01 21:55:00,20.5,22.426666666666694,436.666666666667,0.0,60,0,1.65,2
26,2026-04-01 21:56:00,20.5,22.445,431.166666666667,0.0,65,0,2.49,2
26,2026-04-01 21:57:00,20.5,22.39,436.0,0.0,45,0,2.2,2
26,2026-04-01 21:58:00,20.4725,22.3925,438.25,0.0,55,0,1.82,2
26,2026-04-01 21:59:00,20.5,22.463333333333303,439.0,0.0,50,0,2.46,2
27,2026-04-01 22:00:00,20.5,22.456,436.6,0.0,55,0,2.78,3
27,2026-04-01 22:01:00,20.5,22.39,432.666666666667,0.0,45,0,2.47,2
27,2026-04-01 22:02:00,20.5,22.39,433.25,0.0,65,0,2.97,3
27,2026-04-01 22:03:00,20.4725,22.39,433.5,0.0,65,0,1.19,1
27,2026-04-01 22:04:00,20.4725,22.4175,435.75,0.0,70,0,2.97,3
27,2026-04-01 22:05:00,20.5,22.5,436.0,0.0,65,0,2.53,3
27,2026-04-01 22:06:00,20.5,22.478,430.8,0.0,70,0,2.41,2
27,2026-04-01 22:07:00,20.434,22.412,435.4,0.0,75,0,1.47,1
27,2026-04-01 22:08:00,20.4175,22.34,433.5,0.0,35,0,2.23,2
27,2026-04-01 22:09:00,20.39,22.39,429.75,0.0,50,0,2.01,2
27,2026-04-01 22:10:00,20.39,22.39,430.0,0.0,45,0,2.65,3
27,2026-04-01 22:11:00,20.39,22.39,433.0,0.0,80,0,2.5,2
27,2026-04-01 22:12:00,20.39,22.39,436.25,0.0,55,0,3.02,3
27,2026-04-01 22:13:00,20.39,22.39,433.5,0.0,80,0,1.0,1
27,2026-04-01 22:14:00,20.39,22.5,434.25,0.0,70,0,1.61,2
27,2026-04-01 22:15:00,20.39,22.463333333333303,430.333333333333,0.0,65,0,2.43,2
27,2026-04-01 22:16:00,20.39,22.5,429.6,0.0,55,0,3.4,3
27,2026-04-01 22:17:00,20.39,22.5,433.5,0.0,80,0,2.68,3
27,2026-04-01 22:18:00,20.39,22.5,435.6,0.0,60,0,2.63,3
27,2026-04-01 22:19:00,20.39,22.5,434.666666666667,0.0,65,0,2.03,2
27,2026-04-01 22:20:00,20.39,22.5,432.333333333333,0.0,65,0,2.16,2
27,2026-04-01 22:21:00,20.39,22.5,438.0,0.0,65,0,1.19,1
27,2026-04-01 22:22:00,20.39,22.5,436.5,0.0,60,0,1.73,2
27,2026-04-01 22:23:00,20.39,22.5,440.75,0.0,35,0,2.17,2
27,2026-04-01 22:24:00,20.39,22.5,434.75,0.0,70,0,1.61,2
27,2026-04-01 22:25:00,20.39,22.5,435.666666666667,0.0,70,0,2.54,3
27,2026-04-01 22:26:00,20.39,22.5,434.0,0.0,80,0,1.8,2
27,2026-04-01 22:27:00,20.35,22.5,429.2,0.0,80,0,3.28,3
27,2026-04-01 22:28:00,20.39,22.5,431.5,0.0,40,0,2.59,3
27,2026-04-01 22:29:00,20.39,22.5,430.0,0.0,80,0,2.68,3
28,2026-04-01 22:30:00,20.39,22.5,432.4,0.0,55,0,2.02,2
28,2026-04-01 22:31:00,20.39,22.463333333333303,434.333333333333,0.0,35,0,1.69,2
28,2026-04-01 22:32:00,20.39,22.5,436.4,0.0,60,0,3.29,3
28,2026-04-01 22:33:00,20.39,22.5,435.75,0.0,80,0,1.63,2
28,2026-04-01 22:34:00,20.39,22.5,435.2,0.0,55,0,2.64,3
28,2026-04-01 22:35:00,20.39,22.5,436.75,0.0,35,0,2.28,2
28,2026-04-01 22:36:00,20.39,22.5,438.25,0.0,70,0,2.85,3
28,2026-04-01 22:37:00,20.39,22.5,438.75,0.0,80,0,1.69,2
28,2026-04-01 22:38:00,20.39,22.4725,437.5,0.0,55,0,3.02,3
28,2026-04-01 22:39:00,20.39,22.463333333333303,439.333333333333,0.0,75,0,2.91,3
28,2026-04-01 22:40:00,20.39,22.5,437.5,0.0,50,0,2.35,2
28,2026-04-01 22:41:00,20.39,22.5,433.6,0.0,75,0,2.28,2
28,2026-04-01 22:42:00,20.39,22.5,431.333333333333,0.0,45,0,2.92,3
28,2026-04-01 22:43:00,20.39,22.5,434.8,0.0,80,0,1.79,2
28,2026-04-01 22:44:00,20.39,22.463333333333303,433.333333333333,0.0,70,0,2.02,2
28,2026-04-01 22:45:00,20.39,22.4725,433.8,0.0,45,0,1.0,1
28,2026-04-01 22:46:00,20.39,22.4725,433.75,0.0,65,0,2.17,2
28,2026-04-01 22:47:00,20.39,22.445,435.5,0.0,70,0,2.74,3
28,2026-04-01 22:48:00,20.39,22.426666666666694,434.333333333333,0.0,75,0,1.47,1
28,2026-04-01 22:49:00,20.39,22.5,431.75,0.0,75,0,3.21,3
28,2026-04-01 22:50:00,20.39,22.5,432.5,0.0,65,0,2.17,2
28,2026-04-01 22:51:00,20.39,22.456,435.4,0.0,65,0,1.0,1
28,2026-04-01 22:52:00,20.39,22.5,436.666666666667,0.0,80,0,1.49,1
28,2026-04-01 22:53:00,20.39,22.5,432.6,0.0,50,0,2.49,2
28,2026-04-01 22:54:00,20.39,22.463333333333303,433.0,0.0,50,0,1.06,1
28,2026-04-01 22:55:00,20.39,22.445,431.5,0.0,70,0,1.65,2
28,2026-04-01 22:56:00,20.39,22.5,431.8,0.0,55,0,3.09,3
28,2026-04-01 22:57:00,20.39,22.5,439.666666666667,0.0,35,0,1.67,2
28,2026-04-01 22:58:00,20.39,22.5,439.0,0.0,40,0,1.11,1
28,2026-04-01 22:59:00,20.39,22.5,436.25,0.0,40,0,2.41,2
29,2026-04-01 23:00:00,20.39,22.5,435.8,0.0,80,0,2.77,3
29,2026-04-01 23:01:00,20.39,22.426666666666694,438.333333333333,0.0,35,0,1.0,1
29,2026-04-01 23:02:00,20.39,22.4725,436.0,0.0,45,0,1.77,2
29,2026-04-01 23:03:00,20.39,22.5,433.666666666667,0.0,40,0,1.0,1
29,2026-04-01 23:04:00,20.39,22.5,432.25,0.0,75,0,2.91,3
29,2026-04-01 23:05:00,20.39,22.5,435.0,0.0,65,0,1.23,1
29,2026-04-01 23:06:00,20.39,22.5,433.75,0.0,35,0,2.64,3
29,2026-04-01 23:07:00,20.39,22.5,440.666666666667,0.0,40,0,3.68,4
29,2026-04-01 23:08:00,20.39,22.5,441.2,0.0,45,0,1.64,2
29,2026-04-01 23:09:00,20.39,22.5,435.25,0.0,80,0,2.87,3
29,2026-04-01 23:10:00,20.39,22.5,437.25,0.0,65,0,2.43,2
29,2026-04-01 23:11:00,20.39,22.5,435.5,0.0,45,0,1.11,1
29,2026-04-01 23:12:00,20.39,22.5,439.75,0.0,65,0,2.07,2
29,2026-04-01 23:13:00,20.39,22.5,434.2,0.0,60,0,2.21,2
29,2026-04-01 23:14:00,20.365,22.5,436.5,0.0,75,0,1.9,2
29,2026-04-01 23:15:00,20.39,22.5,432.75,0.0,45,0,2.2,2
29,2026-04-01 23:16:00,20.39,22.5,432.0,0.0,80,0,3.09,3
29,2026-04-01 23:17:00,20.39,22.5,437.666666666667,0.0,35,0,1.54,2
29,2026-04-01 23:18:00,20.39,22.5,437.333333333333,0.0,65,0,1.42,1
29,2026-04-01 23:19:00,20.365,22.5,438.0,0.0,65,0,2.49,2
29,2026-04-01 23:20:00,20.365,22.5,434.25,0.0,75,0,2.41,2
29,2026-04-01 23:21:00,20.34,22.575,435.75,0.0,55,0,1.79,2
29,2026-04-01 23:22:00,20.315,22.6,433.25,0.0,55,0,3.39,3
29,2026-04-01 23:23:00,20.315,22.6,434.75,0.0,60,0,3.38,3
29,2026-04-01 23:24:00,20.356666666666698,22.6,439.0,0.0,60,0,2.45,2
29,2026-04-01 23:25:00,20.34,22.6,439.25,0.0,75,0,1.31,1
29,2026-04-01 23:26:00,20.365,22.575,438.5,0.0,60,0,1.28,1
29,2026-04-01 23:27:00,20.29,22.6,437.6,0.0,70,0,2.97,3
29,2026-04-01 23:28:00,20.29,22.6,434.5,0.0,65,0,2.09,2
29,2026-04-01 23:29:00,20.29,22.6,435.5,0.0,65,0,1.36,1
30,2026-04-01 23:30:00,20.323333333333306,22.6,436.0,0.0,55,0,2.02,2
30,2026-04-01 23:31:00,20.29,22.6,435.2,0.0,40,0,1.94,2
30,2026-04-01 23:32:00,20.323333333333306,22.6,433.666666666667,0.0,70,0,1.98,2
30,2026-04-01 23:33:00,20.29,22.6,434.25,0.0,65,0,3.5,4
30,2026-04-01 23:34:00,20.29,22.625,440.5,0.0,55,0,2.78,3
30,2026-04-01 23:35:00,20.29,22.6333333333333,440.666666666667,0.0,35,0,1.69,2
30,2026-04-01 23:36:00,20.29,22.675,438.0,0.0,75,0,2.17,2
30,2026-04-01 23:37:00,20.29,22.7,433.8,0.0,55,0,1.73,2
30,2026-04-01 23:38:00,20.29,22.7,435.0,0.0,75,0,2.77,3
30,2026-04-01 23:39:00,20.29,22.7,434.75,0.0,40,0,1.11,1
30,2026-04-01 23:40:00,20.29,22.7,437.333333333333,0.0,75,0,1.79,2
30,2026-04-01 23:41:00,20.29,22.7,439.5,0.0,60,0,3.58,4
30,2026-04-01 23:42:00,20.29,22.65,432.75,0.0,75,0,2.17,2
30,2026-04-01 23:43:00,20.29,22.6,435.0,0.0,80,0,3.4,3
30,2026-04-01 23:44:00,20.29,22.7,436.5,0.0,55,0,2.63,3
30,2026-04-01 23:45:00,20.29,22.675,434.666666666667,0.0,50,0,2.08,2
30,2026-04-01 23:46:00,20.29,22.7,436.0,0.0,45,0,2.92,3
30,2026-04-01 23:47:00,20.29,22.7,441.5,0.0,70,0,1.16,1
30,2026-04-01 23:48:00,20.29,22.675,435.75,0.0,55,0,4.0,4
30,2026-04-01 23:49:00,20.29,22.65,431.0,0.0,55,0,2.37,2
30,2026-04-01 23:50:00,20.29,22.7,434.0,0.0,70,0,2.85,3
30,2026-04-01 23:51:00,20.29,22.7,436.25,0.0,70,0,2.56,3
30,2026-04-01 23:52:00,20.29,22.7,437.666666666667,0.0,55,0,1.34,1
30,2026-04-01 23:53:00,20.29,22.7,432.25,0.0,55,0,1.02,1
30,2026-04-01 23:54:00,20.29,22.7,429.333333333333,0.0,50,0,2.59,3
30,2026-04-01 23:55:00,20.272,22.68,437.0,0.0,70,0,1.23,1
30,2026-04-01 23:56:00,20.26,22.6666666666667,433.333333333333,0.0,35,0,2.87,3
30,2026-04-01 23:57:00,20.29,22.7,427.6,0.0,55,0,1.56,2
30,2026-04-01 23:58:00,20.29,22.7,436.333333333333,0.0,55,0,3.12,3
30,2026-04-01 23:59:00,20.29,22.7,435.25,0.0,75,0,2.42,2
31,2026-04-02 00:00:00,20.29,22.7,434.25,0.0,35,0,1.21,1
31,2026-04-02 00:01:00,20.29,22.7225,436.0,0.0,80,0,2.87,3
31,2026-04-02 00:02:00,20.2675,22.7,434.5,0.0,60,0,2.96,3
31,2026-04-02 00:03:00,20.26,22.76,435.666666666667,0.0,40,0,2.75,3
31,2026-04-02 00:04:00,20.29,22.7,433.0,0.0,80,0,3.4,3
31,2026-04-02 00:05:00,20.29,22.7,428.25,0.0,75,0,2.45,2
31,2026-04-02 00:06:00,20.29,22.7,434.2,0.0,75,0,2.77,3
31,2026-04-02 00:07:00,20.2675,22.675,437.0,0.0,80,0,3.38,3
31,2026-04-02 00:08:00,20.2675,22.72,433.666666666667,0.0,75,0,2.77,3
31,2026-04-02 00:09:00,20.29,22.76,434.0,0.0,70,0,1.16,1
31,2026-04-02 00:10:00,20.29,22.772,439.6,0.0,75,0,3.2,3
31,2026-04-02 00:11:00,20.29,22.79,435.666666666667,0.0,35,0,2.23,2
31,2026-04-02 00:12:00,20.29,22.7675,431.0,0.0,55,0,1.23,1
31,2026-04-02 00:13:00,20.29,22.76,433.333333333333,0.0,60,0,2.31,2
31,2026-04-02 00:14:00,20.29,22.7,434.5,0.0,60,0,3.18,3
31,2026-04-02 00:15:00,20.29,22.7,437.75,0.0,40,0,4.08,4
31,2026-04-02 00:16:00,20.29,22.79,438.333333333333,0.0,60,0,2.45,2
31,2026-04-02 00:17:00,20.29,22.7225,438.0,0.0,35,0,3.33,3
31,2026-04-02 00:18:00,20.29,22.7,431.75,0.0,40,0,2.35,2
31,2026-04-02 00:19:00,20.29,22.7675,432.75,0.0,75,0,1.58,2
31,2026-04-02 00:20:00,20.29,22.7225,431.25,0.0,40,0,2.47,2
31,2026-04-02 00:21:00,20.29,22.7,437.25,0.0,75,0,2.91,3
31,2026-04-02 00:22:00,20.323333333333306,22.7,434.333333333333,0.0,75,0,2.4,2
31,2026-04-02 00:23:00,20.365,22.7,429.5,0.0,40,0,3.01,3
31,2026-04-02 00:24:00,20.39,22.7,430.0,0.0,35,0,1.45,1
31,2026-04-02 00:25:00,20.39,22.7,434.0,0.0,65,0,2.53,3
31,2026-04-02 00:26:00,20.39,22.7,437.75,0.0,35,0,1.14,1
31,2026-04-02 00:27:00,20.39,22.7,434.666666666667,0.0,75,0,1.4,1
31,2026-04-02 00:28:00,20.39,22.7,431.75,0.0,50,0,2.27,2
31,2026-04-02 00:29:00,20.39,22.65,437.5,0.0,75,0,1.31,1
32,2026-04-02 00:30:00,20.39,22.68,433.8,0.0,70,0,2.56,3
32,2026-04-02 00:31:00,20.39,22.7,435.8,0.0,60,0,2.63,3
32,2026-04-02 00:32:00,20.39,22.7,437.666666666667,0.0,40,0,3.53,4
32,2026-04-02 00:33:00,20.39,22.7,434.25,0.0,60,0,2.31,2
32,2026-04-02 00:34:00,20.39,22.675,433.0,0.0,40,0,1.04,1
32,2026-04-02 00:35:00,20.39,22.7,436.25,0.0,80,0,2.68,3
32,2026-04-02 00:36:00,20.37,22.7,436.8,0.0,75,0,2.97,3
32,2026-04-02 00:37:00,20.323333333333306,22.7,438.0,0.0,75,0,2.4,2
32,2026-04-02 00:38:00,20.29,22.7225,438.75,0.0,45,0,1.81,2
32,2026-04-02 00:39:00,20.29,22.745,439.5,0.0,40,0,2.4,2
32,2026-04-02 00:40:00,20.29,22.79,441.25,0.0,55,0,1.55,2
32,2026-04-02 00:41:00,20.29,22.79,432.0,0.0,75,0,2.13,2
32,2026-04-02 00:42:00,20.29,22.79,431.666666666667,0.0,65,0,1.8,2
32,2026-04-02 00:43:00,20.29,22.79,435.0,0.0,45,0,2.92,3
32,2026-04-02 00:44:00,20.29,22.79,435.75,0.0,60,0,3.21,3
32,2026-04-02 00:45:00,20.26,22.79,436.333333333333,0.0,80,0,1.69,2
32,2026-04-02 00:46:00,20.29,22.84,436.0,0.0,80,0,2.58,3
32,2026-04-02 00:47:00,20.2675,22.84,439.25,0.0,60,0,1.91,2
32,2026-04-02 00:48:00,20.245,22.815,435.0,0.0,60,0,2.63,3
32,2026-04-02 00:49:00,20.236,22.83,431.4,0.0,55,0,1.65,2
32,2026-04-02 00:50:00,20.29,22.89,435.333333333333,0.0,75,0,2.91,3
32,2026-04-02 00:51:00,20.2,22.79,439.666666666667,0.0,50,0,2.59,3
32,2026-04-02 00:52:00,20.218,22.81,431.4,0.0,40,0,2.35,2
32,2026-04-02 00:53:00,20.245,22.84,431.0,0.0,50,0,2.05,2
32,2026-04-02 00:54:00,20.2,22.79,431.75,0.0,45,0,1.11,1
32,2026-04-02 00:55:00,20.245,22.84,437.75,0.0,35,0,2.28,2
32,2026-04-02 00:56:00,20.2675,22.865,436.75,0.0,40,0,2.62,3
32,2026-04-02 00:57:00,20.2,22.79,432.0,0.0,50,0,2.63,3
32,2026-04-02 00:58:00,20.2225,22.815,433.25,0.0,40,0,2.26,2
32,2026-04-02 00:59:00,20.2,22.79,434.5,0.0,60,0,3.58,4
33,2026-04-02 01:00:00,20.2,22.79,436.5,0.0,50,0,2.66,3
33,2026-04-02 01:01:00,20.2225,22.815,438.25,0.0,65,0,2.24,2
33,2026-04-02 01:02:00,20.2,22.79,439.0,0.0,65,0,2.27,2
33,2026-04-02 01:03:00,20.2,22.815,441.2,0.0,60,0,2.85,3
33,2026-04-02 01:04:00,20.2225,22.8675,435.25,0.0,35,0,3.2,3
33,2026-04-02 01:05:00,20.2,22.89,433.75,0.0,70,0,1.78,2
33,2026-04-02 01:06:00,20.2,22.89,439.25,0.0,35,0,1.54,2
33,2026-04-02 01:07:00,20.2,22.89,442.0,0.0,60,0,1.74,2
33,2026-04-02 01:08:00,20.2,22.89,445.333333333333,0.0,35,0,1.21,1
33,2026-04-02 01:09:00,20.2,22.89,440.6,0.0,40,0,2.9,3
33,2026-04-02 01:10:00,20.2,22.89,440.666666666667,0.0,55,0,1.02,1
33,2026-04-02 01:11:00,20.236,22.83,440.2,0.0,60,0,3.58,4
33,2026-04-02 01:12:00,20.29,22.84,439.5,0.0,70,0,1.03,1
33,2026-04-02 01:13:00,20.29,22.79,441.666666666667,0.0,35,0,1.57,2
33,2026-04-02 01:14:00,20.29,22.79,440.5,0.0,55,0,1.82,2
33,2026-04-02 01:15:00,20.29,22.79,437.0,0.0,35,0,2.2,2
33,2026-04-02 01:16:00,20.29,22.79,439.0,0.0,60,0,2.45,2
33,2026-04-02 01:17:00,20.29,22.79,438.5,0.0,50,0,1.06,1
33,2026-04-02 01:18:00,20.315,22.79,440.25,0.0,50,0,2.18,2
33,2026-04-02 01:19:00,20.356666666666698,22.7,445.0,0.0,45,0,3.91,4
33,2026-04-02 01:20:00,20.34,22.745,442.75,0.0,40,0,1.98,2
33,2026-04-02 01:21:00,20.34,22.7225,439.75,0.0,35,0,1.38,1
33,2026-04-02 01:22:00,20.315,22.7675,434.5,0.0,40,0,2.32,2
33,2026-04-02 01:23:00,20.315,22.7675,437.5,0.0,75,0,3.2,3
33,2026-04-02 01:24:00,20.29,22.79,440.0,0.0,55,0,3.12,3
